변동사유발생연월일,구분,업체명
2017.7.14,신규등록,성수주유소
2017.7.17,휴업,보령물산황간(상)주유소
2017.7.17,휴업,(주)한울엔터프라이즈 현림주유소
2017.7.17,휴업,장신주유소
2017.7.17,폐업,송산주유소
2017.7.18,휴업,한일주유소
2017.7.18,휴업,반가운주유소
2017.7.18,휴업,태영주유소
2017.7.18,폐업,현대반월주유소
2017.7.18,신규등록,청산농업협동조합
2017.7.18,신규등록,북오산self주유소
2017.7.18,신규등록,SK네트웍스(주) 서동탄self주유소
2017.7.19,휴업,이칠주유소
2017.7.19,폐업,(주)안국에너지 안국주유소
2017.7.19,폐업,영광주유소
2017.7.20,신규등록,㈜가곡에너지
2017.7.21,휴업,금천
2017.7.21,휴업,SK네트웍스(주) 사천역사주유소
2017.7.24,휴업,동성주유소
2017.7.24,휴업,OK주유소
2017.7.24,휴업,대길주유소
2017.7.24,폐업,동경주유소
2017.7.24,폐업,타이어뱅크(주)경주주유소
2017.7.24,폐업,광장주유소
2017.7.24,신규등록,㈜강평텔레콤 전도치주유소
2017.7.25,휴업,원석주유소
2017.7.26,휴업,청룡명품주유소
2017.7.27,폐업,삼진개발(주)
2017.7.27,폐업,SK네트웍스(주) 남인천
2017.7.27,신규등록,도담주유소
2017.7.27,신규등록,(주)소담밸리(소담self주유소)
2017.7.28,폐업,토토주유소
2017.7.31,휴업,다목주유소
2017.7.31,휴업,태양주유소
2017.7.31,폐업,에이제이토탈(주)직영 엑스포주유소
2017.8.1,휴업,SK네트웍스(주)동수원셀프주유소
2017.8.1,휴업,드림주유소
2017.8.1,휴업,한민족주유소
2017.8.1,휴업,한영주유소
2017.8.1,휴업,SK 만년교주유소
2017.8.1,휴업,수동매일주유소
2017.8.1,신규등록,미창주유소
2017.8.1,신규등록,라온제1주유소
2017.8.2,휴업,청주공항주유소
2017.8.2,휴업,서화주유소
2017.8.2,휴업,초이주유소
2017.8.2,폐업,SK네트웍스(주) 동백팰리스주유소
2017.8.2,신규등록,OK주유소
2017.8.3,휴업,(주)블루웰오일 동산주유소
2017.8.3,신규등록,진성주유소
2017.8.4,휴업,피서리공항주유소
2017.8.5,폐업,대흥주유소
2017.8.7,휴업,공항주유소
2017.8.7,휴업,(주)송도이앤지 안인해돋이주유소
2017.8.9,휴업,참사랑주유소
2017.8.9,등록취소,호반주유소
2017.8.10,신규등록,모리아셀프주유소
2017.8.10,신규등록,새경남주유소
2017.8.11,휴업,행복주유소
2017.8.11,휴업,㈜창조 구도일주유소 창조 청라
2017.8.12,휴업,영풍주유소
2017.8.14,휴업,(구)소망주유소
2017.8.14,휴업,새만금주유소
2017.8.16,휴업,민들레주유소
2017.8.16,휴업,아포IC주유소
2017.8.16,신규등록,대성석유(주)마곡대성주유소
2017.8.17,휴업,월계주유소
2017.8.17,휴업,(주)드림이에프 삼성주유소
2017.8.17,휴업,주안주유소
2017.8.17,폐업,대영주유소
2017.8.18,휴업,무지개self주유소
2017.8.18,휴업,(주)월선농업회사법인
2017.8.18,폐업,부천GS주유소
2017.8.18,폐업,와이케이
2017.8.20,휴업,SK네트웍스(주)산내행복주유소
2017.8.21,휴업,통일주유소
2017.8.21,폐업,은마석유(주)성일주유소
2017.8.21,폐업,대농제2주유소
2017.8.22,휴업,오성주유소
2017.8.23,휴업,마산월드주유소
2017.8.24,폐업,밸류주유소
2017.8.24,신규등록,신일주유소
2017.8.24,신규등록,화풍주유소
2017.8.25,휴업,양금주유소
2017.8.25,휴업,남목주유소 (셀프)
2017.8.28,휴업,서울주유소
2017.8.28,휴업,현대주유소
2017.8.28,휴업,두리주유소
2017.8.28,휴업,설악로주유소
2017.8.28,폐업,만남의주유소
2017.8.29,폐업,가곡주유소
2017.8.29,신규등록,KH에너지(주)
2017.8.30,휴업,OK주유소
2017.8.30,휴업,동국주유소
2017.8.30,폐업,세기주유소
2017.8.30,신규등록,금왕제일주유소
2017.8.30,신규등록,호국주유소
2017.8.31,휴업,믿음주유소(1)
2017.8.31,폐업,신한주유소
2017.8.31,폐업,신진주유소
2017.8.31,폐업,내성천주유소
2017.8.31,폐업,고려주유소
2017.8.31,폐업,고북주유소
2017.9.1,휴업,주식회사 대일에너지 교문지점
2017.9.1,휴업,SK네트웍스(주)매봉주유소
2017.9.1,휴업,행복가득주유소
2017.9.1,휴업,동양가스산업(주)명품주유소 당감점
2017.9.1,휴업,선학주유소
2017.9.1,휴업,테마주유소
2017.9.1,폐업,와부주유소
2017.9.1,폐업,동남주유소
2017.9.2,폐업,육남주유소
2017.9.2,신규등록,세종동부농협협동조합주유소
2017.9.3,휴업,수성착한주유소
2017.9.4,휴업,이인농협주유소
2017.9.4,폐업,다목주유소
2017.9.4,신규등록,수라주유소
2017.9.5,폐업,동경주유소
2017.9.6,휴업,(주)블루에너지
2017.9.6,폐업,율길주유소
2017.9.6,신규등록,중원주유소
2017.9.6,신규등록,㈜마봉 장지IC주유소
2017.9.7,휴업,옥계주유소
2017.9.7,휴업,SK네트웍스(주)득량주유소
2017.9.8,폐업,씨앤에스유통(주) 구도일주유소 공원
2017.9.9,휴업,반송주유소
2017.9.10,휴업,성우주유소
2017.9.11,휴업,대동주유소
2017.9.11,휴업,방곡주유소
2017.9.11,휴업,극동주유소
2017.9.11,폐업,용진에너지(주) 청대점주유소
2017.9.11,신규등록,(주)태리 골드밸리주유소
2017.9.12,휴업,(주)한미석유 기흥주유소
2017.9.12,폐업,자유로주유소
2017.9.12,신규등록,충무주유소
2017.9.12,신규등록,웅지이노베이션(주)경인점 하우고개주유소
2017.9.13,휴업,미소셀프주유소
2017.9.13,휴업,(주)반디석유직영 드림주유소
2017.9.14,휴업,달구벌대로주유소
2017.9.14,신규등록,금강석문주유소
2017.9.15,휴업,붕붕붕주유소
2017.9.15,폐업,서서울주유소(주)
2017.9.17,폐업,S-OIL 시낭로주유소
2017.9.17,신규등록,안성행복주유소
2017.9.18,휴업,죽산에너지
2017.9.18,폐업,아차산주유소
2017.9.18,폐업,삼화주유소
2017.9.18,신규등록,내트럭㈜울산북구사업소
2017.9.19,휴업,정진주유소
2017.9.19,폐업,남촌주유소
2017.9.21,폐업,청담대교주유소
2017.9.22,신규등록,신원시엠주유소
2017.9.25,휴업,주식회사 대일에너지 교문지점
2017.9.25,휴업,SK네트웍스(주)강원주유소
2017.9.25,폐업,청심엔지니어링(주) 서서울2주유소
2017.9.25,등록취소,남김천 IC주유소
2017.9.26,폐업,익산톨게이트점
2017.9.26,신규등록,좋은친구들
2017.9.28,휴업,온누리주유소
2017.9.28,휴업,두왕주유소
2017.9.28,폐업,빙그레셀프주유소
2017.9.29,휴업,SK네트웍스(주)산내행복주유소
2017.9.29,폐업,SK네트웍스(주)현대주유소
2017.9.29,폐업,금강특수(주) 승일주유소
2017.9.29,폐업,반송주유소
2017.9.29,폐업,삼호주유소
2017.9.29,폐업,8.3(팔삼)주유소
2017.9.30,폐업,금천
2017.10.1,폐업,우리영농조합 농민주유소
2017.10.5,폐업,오리주유소
2017.10.10,휴업,마장주유소
2017.10.10,휴업,우리사랑주유소(주)
2017.10.10,폐업,강서명품주유소
2017.10.10,신규등록,김포한강신도시주유소
2017.10.11,휴업,YM21유통(주)사천(상)주유소
2017.10.12,휴업,구계휴게소주유소
2017.10.12,휴업,정읍대림주유소
2017.10.12,신규등록,꽃밭주유소
2017.10.13,휴업,임자면민주유소
2017.10.14,휴업,태백산 제3주유소
2017.10.16,폐업,(주)한울엔터프라이즈 현림주유소
2017.10.17,휴업,SK네트웍스(주) 금사주유소
2017.10.17,휴업,농수산주유소
2017.10.18,폐업,큰마당주유소
2017.10.20,휴업,프라자오일(주)매천주유소
2017.10.20,폐업,SK미도주유소
2017.10.20,폐업,동길
2017.10.20,신규등록,참좋은주유소
2017.10.21,휴업,우리동네주유소
2017.10.23,휴업,태릉솔밭주유소
2017.10.23,휴업,SK에너지(주)동국주유소
2017.10.23,휴업,동해태양주유소
2017.10.23,휴업,금마주유소
2017.10.23,휴업,삼거리주유소
2017.10.23,폐업,호남주유소
2017.10.24,휴업,동남주유소
2017.10.24,휴업,(주)삼원에너지
2017.10.24,휴업,태성주유소
2017.10.24,폐업,SK네트웍스(주)강원주유소
2017.10.26,휴업,남선석유(주)햇님주유소
2017.10.26,폐업,전주성주유소
2017.10.26,폐업,엔크린주유소
2017.10.26,신규등록,㈜대림에너지 진접지점
2017.10.27,폐업,동방주유소
2017.10.30,휴업,한려주유소
2017.10.30,폐업,교동주유소
2017.10.30,폐업,태양주유소
2017.10.31,휴업,주식회사에이치씨 대하에너지월드컵주유소
2017.10.31,폐업,현대주유소
2017.10.31,신규등록,양서제일주유소
2017.11.1,휴업,용봉천주유소
2017.11.1,휴업,양학대원주유소
2017.11.1,휴업,챔피언주유소
2017.11.1,휴업,초량주유소
2017.11.1,휴업,포승만세주유소
2017.11.1,폐업,SK네트웍스(주) 동방주유소
2017.11.1,폐업,레이크시티주유소
2017.11.1,폐업,관망대주유소
2017.11.2,휴업,남선석유(주)햇님주유소
2017.11.2,폐업,공현진주유소
2017.11.3,휴업,칠갑산주유소
2017.11.3,휴업,하늘땅셀프2주유소
2017.11.3,폐업,동인천주유소
2017.11.4,휴업,(주)삼호에너지 보동주유소
2017.11.6,신규등록,마포시엠주유소
2017.11.6,신규등록,동탄 제2주유소
2017.11.6,신규등록,지형주유소
2017.11.7,신규등록,유성주유소
2017.11.7,신규등록,에코주유소
2017.11.8,폐업,화훼단지주유소
2017.11.10,휴업,신성에너지
2017.11.10,폐업,통일로주유소
2017.11.11,휴업,에스케이네트웍스(주)새광주주유소
2017.11.13,신규등록,용문농협단월주유소
2017.11.14,휴업,마령주유소
2017.11.15,휴업,대림주유소
2017.11.15,폐업,프라자오일(주)매천주유소
2017.11.17,휴업,세지농협주유소
2017.11.17,휴업,노성주유소
2017.11.17,폐업,신일주유소
2017.11.17,폐업,구양도주유소
2017.11.17,신규등록,호반주유소
2017.11.20,휴업,보광주유소
2017.11.20,휴업,풍년주유소
2017.11.21,휴업,대성주유소
2017.11.21,휴업,명진석유(주) 동서울주유소
2017.11.21,휴업,하판
2017.11.21,폐업,솔치주유소
2017.11.21,폐업,서화주유소
2017.11.21,폐업,하빈주유소
2017.11.21,폐업,서일주유소
2017.11.21,폐업,매일주유소
2017.11.21,폐업,태양주유소
2017.11.21,신규등록,혁신도시주유소
2017.11.22,폐업,알뜰진주주유소
2017.11.22,폐업,명성주유소
2017.11.22,신규등록,지축주유소
2017.11.22,신규등록,희망주유소
2017.11.23,폐업,홍고앞주유소
2017.11.23,신규등록,대박제2주유소
2017.11.24,휴업,해평주유소
2017.11.24,폐업,하나주유소
2017.11.28,신규등록,혁신도시주유소
2017.11.29,폐업,주식회사에이치씨 대하에너지월드컵주유소
2017.11.29,폐업,SK네트웍스(주) 평화주유소
2017.11.29,폐업,대로주유소
2017.11.29,신규등록,시화MTV주유소
2017.11.30,휴업,햄버거주유소
2017.11.30,폐업,동운주유소
2017.11.30,폐업,(주)대덕그린에너지주유소
2017.12.1,휴업,신흥주유소
2017.12.1,휴업,SK네트웍스(주) 강동고속주유소
2017.12.1,휴업,희망주유소
2017.12.1,휴업,SK네트웍스(주) 강변주유소
2017.12.1,휴업,유림주유소
2017.12.1,휴업,장미산주유소
2017.12.1,폐업,SK네트웍스(주) 동해주유소
2017.12.1,폐업,호남주유소
2017.12.1,폐업,명일동시티주유소
2017.12.4,폐업,하나로주유소
2017.12.4,신규등록,으뜸주유소
2017.12.5,휴업,대성주유소
2017.12.5,신규등록,동양주유소
2017.12.5,신규등록,포곡농협가득채움주유소
2017.12.6,휴업,구도일주유소 특종
2017.12.6,휴업,견내량주유소
2017.12.6,폐업,청로고속주유소
2017.12.7,휴업,신흥주유소
2017.12.7,폐업,부북농협주유소
2017.12.7,폐업,삼일주유소
2017.12.7,폐업,SK네트웍스(주) 행복주유소
2017.12.8,휴업,나눔주유소
2017.12.8,휴업,흥업주유소
2017.12.8,신규등록,미니주유소
2017.12.11,폐업,덕정셀프주유소
2017.12.11,폐업,금강주유소
2017.12.11,폐업,대영주유소
2017.12.11,신규등록,양주센트럴파크주유소
2017.12.12,신규등록,혁신도시주유소
2017.12.13,휴업,GS화암주유소
2017.12.13,휴업,신안주유소
2017.12.13,폐업,내송주유소
2017.12.13,신규등록,창공주유소
2017.12.14,신규등록,드림주유소
2017.12.14,신규등록,온수주유소
2017.12.15,신규등록,㈜효창에너지직영5 주유소
2017.12.16,휴업,삼화주유소
2017.12.18,신규등록,동면주유소
2017.12.18,신규등록,성수주유소
2017.12.19,휴업,산호주유소
2017.12.19,휴업,좋은에너지(주) 서해안주유소
2017.12.19,신규등록,동탄명품주유소
2017.12.19,신규등록,제일주유소
2017.12.20,휴업,싼10
2017.12.20,휴업,(주)디와이에너지
2017.12.20,휴업,옥산주유소
2017.12.20,휴업,남선석유(주)햇님주유소
2017.12.21,신규등록,선진농협주유소
2017.12.21,신규등록,대구혁신도시주유소
2017.12.22,휴업,동홍천주유소
2017.12.25,휴업,삼사관주유소
2017.12.25,휴업,무지개 주유소
2017.12.26,폐업,제삼주유소
2017.12.27,휴업,대건주유소
2017.12.28,휴업,부경셀프주유소
2017.12.28,휴업,문동주유소
2017.12.28,폐업,역전주유소
2017.12.29,휴업,이글주유소
2017.12.29,휴업,동일석유(주)금성주유소
2017.12.29,휴업,제일주유소
2017.12.29,휴업,대복주유소
2017.12.29,폐업,사노주유소
2017.12.29,폐업,양도마을주유소
2017.12.29,신규등록,현대오일뱅크 지형주유소
2017.12.29,신규등록,삼삼주유소
2017.12.29,신규등록,SK네트웍스㈜가정행복주유소
2017.12.31,휴업,신세계주유소
2017.12.31,폐업,두성주유소
2017.12.31,폐업,대성주유소
2018.1.2,휴업,대복주유소
2018.1.2,폐업,동경주유소
2018.1.3,신규등록,신금곡 오일뱅크
2018.1.3,등록취소,행복이가득한주유소
2018.1.3,휴업,남선석유(주)신안주유소
2018.1.3,휴업,서천군수협 희리산주유소
2018.1.4,휴업,오일프라자주유소
2018.1.4,휴업,신광주유소
2018.1.4,휴업,병곡주유소
2018.1.4,휴업,이글주유소
